eeg_1,eeg_2,eeg_3,eeg_4
781.28204,803.8461,794.17584,606.4103
804.2491,803.0403,794.57874,828.8278
814.7253,801.8315,799.81683,1000.4762
795.78754,794.57874,800.2198,932.7839
773.22345,799.41394,794.57874,701.50183
752.674,803.0403,790.54944,579.81683
765.9707,795.38464,793.36993,776.04395
788.93774,796.99634,795.78754,981.13556
798.60803,805.4579,796.1905,951.31866
779.2674,801.02563,794.9817,718.4249
752.27106,793.7729,791.3553,554.43225
773.6264,800.6227,792.1612,728.49817
794.57874,805.4579,797.8022,953.73627
789.34064,798.60803,796.1905,951.31866
776.8498,796.5934,794.57874,751.06226
757.1062,793.7729,791.75824,569.34064
765.56775,796.1905,792.1612,711.5751
797.3993,800.6227,798.60803,948.9011
799.81683,796.1905,801.4286,976.30035
789.7436,794.9817,800.2198,803.0403
782.8938,798.20514,798.20514,597.9487
780.07324,794.17584,803.0403,686.5934
788.93774,794.57874,805.4579,933.5897
807.8755,801.02563,801.02563,1006.52014
807.47253,806.6667,799.011,848.97437
772.8205,808.2784,794.57874,612.8571
774.43225,798.20514,793.36993,666.8498
794.9817,799.41394,796.99634,918.68134
808.68134,811.50183,796.1905,1006.1172
801.4286,805.4579,795.38464,863.8828
763.95605,797.3993,794.57874,616.8865
753.0769,792.96704,792.96704,617.6923
780.07324,793.7729,796.5934,866.7033
802.23444,800.2198,802.23444,1004.90845
801.4286,807.47253,809.0842,902.1612
773.6264,803.0403,803.0403,648.315
813.1135,803.8461,799.41394,884.0293
746.63007,794.9817,792.5641,597.5458
801.02563,806.26373,796.99634,657.98535
790.14655,804.65204,791.75824,819.9634
780.07324,805.8608,792.1612,603.1868
815.5311,806.26373,796.5934,1005.7143
770.40295,798.60803,792.96704,836.08057
825.6044,805.8608,801.02563,958.1685
802.23444,805.05493,799.011,995.2381
801.02563,813.5165,800.6227,717.619
779.67035,807.0696,790.14655,576.99634
809.0842,810.696,786.1172,791.3553
837.6923,813.5165,791.75824,1013.36993
842.1245,810.696,799.81683,970.65936
801.8315,803.0403,792.96704,730.5128
763.5531,795.78754,786.1172,579.41394
793.7729,801.4286,792.1612,767.98535
821.978,802.23444,792.1612,992.01465
799.011,792.1612,785.7143,958.5714
779.2674,792.96704,786.1172,749.0476
760.7326,789.34064,784.10254,699.0842
763.5531,794.57874,785.7143,574.9817
788.5348,798.20514,795.38464,947.28937
794.17584,802.6374,799.41394,975.4945
799.41394,807.8755,799.41394,829.2308
766.3736,794.17584,791.75824,592.71063
771.2088,791.3553,787.72894,651.13556
813.1135,794.9817,794.57874,914.2491
809.89014,794.57874,797.3993,1007.326
799.81683,797.3993,798.60803,863.0769
762.74725,796.1905,794.17584,569.7436
762.3443,799.41394,794.57874,678.5348
795.38464,803.8461,800.2198,934.3956
814.3223,810.696,801.4286,993.22345
784.5055,800.6227,798.60803,774.83514
782.49084,796.5934,793.7729,610.84247
797.3993,799.41394,792.5641,881.2088
771.2088,793.7729,788.5348,621.31866
805.8608,801.02563,795.78754,999.2674
795.38464,798.60803,791.75824,874.35895
778.86444,795.78754,783.2967,622.52747
766.77655,790.14655,781.28204,590.696
789.34064,790.14655,785.7143,834.0659
809.89014,792.5641,788.5348,983.1502
787.326,789.7436,789.7436,884.0293
763.1502,792.5641,792.5641,639.45056
753.8828,792.96704,791.75824,568.93774
770,792.1612,790.9524,792.5641
796.1905,797.8022,795.38464,969.45056
804.65204,801.4286,793.7729,908.20514
776.4469,796.5934,792.96704,671.28204
750.65936,793.7729,793.7729,551.2088
767.1795,801.02563,790.14655,752.674
790.54944,800.6227,789.34064,958.1685
802.6374,794.57874,795.38464,917.47253
778.86444,795.78754,796.1905,688.20514
763.95605,796.5934,793.36993,547.5824
778.0586,805.05493,795.38464,722.8571
793.7729,810.293,794.9817,949.707
805.8608,806.6667,797.3993,954.5421
792.5641,810.696,794.9817,745.0183
793.7729,810.696,789.7436,944.4689
770.80585,814.7253,790.14655,755.89746
768.3883,812.3077,788.5348,694.2491
790.9524,811.9048,793.36993,926.7399
772.4176,812.3077,785.31134,557.6557
751.8681,806.6667,787.326,553.22345
751.4652,807.47253,785.31134,655.16486
765.9707,813.1135,784.90845,896.52014
777.6557,807.8755,786.1172,947.6923
777.6557,807.8755,786.52014,783.69965
761.9414,804.65204,783.2967,554.83514
758.71796,808.2784,778.86444,619.304
808.2784,825.2015,796.5934,991.2088
807.0696,825.6044,800.2198,853.4066
778.86444,822.381,800.6227,614.4689
758.315,811.9048,790.9524,612.4542
785.7143,819.5604,789.34064,894.5055
794.57874,810.696,794.9817,869.5238
818.3516,812.71063,802.23444,998.0586
782.49084,809.4872,797.3993,858.24176
755.89746,809.4872,787.326,595.9341
780.07324,813.5165,790.14655,596.337
811.0989,812.3077,799.81683,864.2857
807.8755,806.26373,803.8461,996.8498
786.9231,803.8461,795.78754,641.8681
760.7326,798.60803,789.7436,574.57874
774.83514,806.26373,792.1612,808.2784
812.71063,809.0842,801.4286,1002.0879
815.9341,803.44324,803.44324,937.2161
772.8205,799.81683,798.20514,676.9231
805.4579,807.0696,802.6374,886.04395
746.63007,791.75824,788.93774,548.7912
753.0769,788.1319,789.34064,763.95605
776.8498,791.3553,796.1905,980.7326
789.34064,797.3993,796.99634,946.4835
759.12085,798.20514,788.5348,563.69965
779.2674,796.99634,793.36993,759.5238
802.6374,800.2198,791.75824,985.16486
816.7399,811.9048,795.38464,978.315
793.36993,807.8755,792.96704,760.32965
774.43225,791.75824,784.90845,565.31134
795.38464,790.54944,790.54944,712.381
770,800.2198,791.75824,707.1429
812.3077,794.17584,794.9817,965.42126
805.05493,794.57874,796.5934,986.77655
792.5641,796.99634,794.9817,795.38464
776.8498,796.99634,791.3553,587.0696
778.86444,792.96704,790.54944,693.0403
804.65204,795.78754,795.38464,842.52747
784.10254,799.41394,793.36993,610.84247
792.5641,794.9817,787.326,660.80585
816.7399,788.93774,791.3553,908.20514
807.0696,796.99634,801.02563,866.30035
821.5751,797.8022,802.6374,1011.3553
783.2967,796.5934,797.8022,610.0366
820.7692,800.6227,795.78754,958.5714
834.4689,801.4286,796.5934,1014.9817
777.6557,795.78754,798.60803,633.8095
816.337,794.57874,795.78754,901.3553
828.8278,796.5934,795.78754,1019.81683
810.696,796.1905,793.7729,887.6557
787.326,793.36993,787.72894,622.9304
774.0293,792.96704,787.72894,603.1868
803.8461,798.20514,792.5641,868.71796
816.337,797.8022,790.14655,1018.60803
804.2491,792.96704,783.69965,906.5934
786.52014,791.75824,788.5348,648.315
780.87915,790.14655,791.3553,590.293
801.02563,791.75824,792.1612,823.5897
821.1722,798.60803,793.7729,1012.1612
821.5751,804.65204,795.38464,948.9011
779.2674,794.17584,791.3553,587.0696
788.1319,796.5934,790.9524,788.5348
820.7692,800.6227,790.9524,996.4469
803.8461,803.8461,798.20514,719.6337
764.7619,794.57874,792.1612,558.86444
781.685,796.5934,791.75824,746.63007
830.84247,803.0403,795.78754,966.2271
817.1429,796.99634,790.14655,962.1978
795.38464,794.9817,786.1172,728.0952
815.5311,801.02563,792.96704,973.8828
805.05493,803.0403,793.36993,696.26373
774.43225,792.1612,786.1172,541.53845
784.5055,794.9817,788.1319,702.3077
783.2967,800.6227,793.7729,770
773.22345,799.81683,796.5934,575.38464
778.86444,798.60803,796.1905,676.52014
810.293,801.02563,792.5641,948.0952
807.47253,800.6227,795.78754,921.9048
826.4103,801.8315,796.99634,997.6557
821.1722,800.2198,799.011,830.0366
774.0293,795.78754,788.1319,674.5055
788.1319,796.5934,794.17584,591.9048
804.65204,801.02563,795.38464,967.8388
813.5165,800.6227,792.1612,939.6337
782.49084,785.31134,788.5348,597.5458
808.2784,792.5641,789.7436,857.8388
778.86444,784.5055,788.1319,643.47986
797.3993,795.38464,796.1905,903.7729
805.8608,798.20514,801.02563,1008.93774
794.9817,794.17584,797.8022,880.80585
780.87915,796.1905,797.3993,622.1245
768.7912,796.1905,795.78754,583.44324
789.7436,793.36993,799.011,842.9304
806.6667,795.38464,803.8461,1007.326
831.2454,798.60803,792.96704,1019.41394
801.4286,794.17584,801.8315,898.93774
782.0879,794.57874,796.1905,634.61536
774.83514,795.78754,799.011,579.81683
806.26373,798.20514,805.05493,826.4103
824.7985,800.6227,803.8461,992.4176
808.68134,806.6667,802.6374,925.12823
783.2967,801.4286,798.60803,678.93774
765.56775,787.326,794.9817,568.1319
782.0879,788.5348,794.17584,784.5055
808.68134,796.5934,799.011,980.32965
819.9634,800.2198,801.4286,940.4396
788.93774,798.60803,794.17584,706.337
761.53845,792.96704,792.96704,565.31134
787.326,792.1612,794.17584,753.47986
810.696,794.57874,799.011,978.71796
807.0696,794.9817,800.6227,966.2271
791.3553,792.96704,796.5934,745.0183
775.2381,797.3993,800.2198,564.90845
788.1319,794.57874,801.4286,714.3956
815.5311,788.1319,796.1905,952.1245
811.9048,792.96704,801.4286,973.47986
796.99634,800.2198,801.4286,778.86444
774.43225,799.011,796.5934,570.54944
779.67035,795.38464,796.99634,691.8315
807.8755,800.2198,798.20514,961.79486
764.35895,798.60803,794.57874,657.5824
808.68134,804.2491,799.81683,1001.28204
755.89746,796.99634,794.17584,574.9817
787.326,802.23444,799.011,804.2491
805.4579,805.4579,805.05493,1000.07324
785.31134,794.9817,801.4286,833.663
757.9121,791.75824,799.011,589.89014
751.8681,791.3553,796.5934,621.31866
788.93774,792.96704,799.011,890.4762
802.23444,795.78754,800.6227,998.86444
803.8461,805.8608,803.0403,927.9487
792.5641,794.17584,797.8022,858.6447
797.3993,807.0696,795.38464,880.80585
767.5824,796.5934,787.72894,620.5128
747.4359,793.36993,792.5641,567.72894
773.6264,796.5934,792.5641,808.2784
799.011,794.17584,792.1612,981.53845
788.93774,796.5934,792.96704,897.72894
792.5641,803.8461,798.60803,986.77655
768.7912,794.17584,792.96704,829.6337
765.16486,796.99634,794.57874,640.65936
775.64105,792.1612,790.14655,602.381
757.50916,792.1612,790.54944,579.011
759.92676,790.14655,790.14655,554.0293
766.77655,788.5348,790.14655,776.4469
795.78754,796.1905,796.5934,972.27106
799.81683,795.38464,794.17584,926.337
770.40295,794.17584,794.17584,690.6227
