eeg_1,eeg_2,eeg_3,eeg_4
776.8498,790.14655,797.8022,783.2967
778.46155,799.41394,789.7436,780.07324
797.3993,799.81683,792.96704,792.96704
796.5934,792.96704,798.60803,806.6667
799.81683,796.1905,796.99634,806.6667
801.8315,802.23444,804.2491,793.36993
793.36993,804.2491,805.8608,780.07324
796.99634,803.44324,796.1905,786.52014
793.36993,791.75824,794.57874,809.89014
789.34064,788.5348,793.7729,810.696
794.9817,796.1905,787.72894,795.78754
790.54944,792.1612,788.5348,792.5641
791.75824,794.17584,794.9817,796.5934
805.8608,805.05493,798.20514,812.3077
801.02563,803.44324,797.8022,803.0403
790.9524,799.41394,799.81683,782.0879
790.14655,803.0403,800.6227,785.7143
806.26373,806.6667,803.44324,791.3553
804.2491,811.9048,807.8755,817.1429
792.96704,812.3077,806.6667,813.5165
792.5641,802.6374,799.81683,778.46155
808.2784,809.89014,805.4579,804.65204
809.4872,799.81683,805.4579,809.4872
807.8755,804.2491,806.6667,807.47253
808.2784,803.0403,804.2491,819.15753
807.47253,804.2491,807.8755,811.0989
806.26373,809.89014,803.44324,821.978
808.68134,811.50183,806.6667,821.5751
803.8461,811.9048,811.0989,821.978
808.2784,808.68134,805.05493,812.71063
811.50183,806.6667,817.5458,809.89014
786.1172,801.8315,804.2491,801.4286
799.011,799.81683,805.4579,803.44324
781.28204,799.81683,800.6227,806.26373
795.78754,796.5934,806.26373,810.696
792.96704,799.41394,805.05493,796.1905
788.1319,808.2784,802.23444,774.0293
792.96704,807.8755,810.696,782.8938
791.3553,799.011,811.0989,805.05493
789.7436,800.2198,806.26373,795.78754
787.72894,805.05493,805.8608,795.38464
796.99634,811.0989,810.696,805.8608
797.3993,809.4872,809.4872,797.3993
790.54944,796.1905,810.696,806.6667
794.17584,797.8022,816.337,813.5165
794.9817,808.68134,809.4872,796.5934
785.7143,803.44324,798.60803,783.2967
778.86444,799.81683,803.0403,787.326
784.5055,801.4286,811.0989,802.6374
794.17584,806.26373,790.14655,791.3553
798.20514,801.02563,811.0989,812.3077
786.52014,806.6667,790.9524,787.72894
792.5641,803.44324,799.011,798.20514
817.5458,801.02563,793.7729,808.68134
795.78754,806.6667,789.34064,802.6374
798.60803,809.89014,782.8938,786.1172
809.89014,799.81683,787.72894,813.5165
799.81683,807.0696,778.86444,788.93774
794.17584,792.1612,776.8498,792.5641
797.3993,799.011,801.8315,808.2784
797.8022,795.38464,772.4176,809.89014
803.0403,801.8315,777.25275,810.696
791.75824,794.17584,782.8938,790.54944
789.34064,797.8022,785.7143,785.7143
794.9817,811.9048,784.90845,802.23444
791.3553,809.89014,780.87915,809.4872
780.87915,801.4286,785.31134,792.1612
777.25275,797.3993,786.1172,780.4762
786.52014,799.81683,793.36993,781.685
791.75824,807.8755,802.23444,796.1905
788.5348,813.1135,792.5641,804.65204
783.2967,808.68134,789.34064,803.8461
796.1905,808.68134,799.41394,789.7436
796.5934,806.6667,793.36993,776.04395
786.52014,797.3993,793.36993,803.8461
787.72894,800.6227,793.36993,793.7729
783.69965,801.02563,785.7143,796.1905
789.7436,795.78754,794.17584,792.5641
794.9817,786.9231,780.87915,803.0403
793.36993,790.9524,783.2967,807.0696
790.54944,794.57874,790.54944,792.96704
788.5348,784.10254,776.8498,790.54944
787.72894,788.1319,782.8938,794.9817
795.78754,790.14655,784.5055,792.1612
800.2198,793.7729,791.3553,796.99634
807.8755,797.8022,787.72894,803.8461
805.05493,798.20514,787.72894,802.23444
793.7729,790.54944,784.5055,795.38464
798.20514,795.38464,783.69965,787.326
797.3993,805.4579,792.96704,796.5934
793.7729,811.50183,793.7729,813.91943
804.2491,812.3077,799.011,809.4872
798.60803,808.68134,799.41394,784.10254
790.54944,808.68134,797.8022,782.0879
788.93774,809.0842,800.2198,797.8022
792.96704,806.26373,796.1905,808.68134
803.0403,800.6227,793.36993,795.38464
797.8022,801.8315,793.7729,791.3553
791.75824,806.26373,789.34064,805.4579
795.78754,800.2198,799.81683,811.0989
796.99634,795.38464,805.8608,828.8278
798.20514,801.02563,796.99634,815.5311
803.0403,796.1905,793.7729,792.1612
803.44324,793.7729,794.17584,782.0879
799.81683,801.4286,794.17584,797.8022
801.8315,799.81683,793.36993,819.5604
808.2784,795.78754,796.5934,821.978
798.20514,794.9817,794.57874,809.0842
789.34064,794.9817,796.99634,795.38464
796.1905,800.2198,798.60803,806.6667
794.57874,798.60803,792.5641,808.2784
792.96704,787.72894,797.3993,796.99634
791.3553,800.6227,793.36993,793.36993
786.1172,789.7436,792.96704,794.9817
794.17584,804.65204,793.36993,784.10254
799.011,798.60803,795.38464,809.0842
796.1905,803.44324,795.38464,826.0073
794.9817,802.23444,795.78754,803.44324
782.49084,795.38464,793.7729,785.31134
781.685,794.9817,793.7729,784.10254
795.38464,798.60803,794.17584,800.2198
797.3993,801.02563,780.87915,811.9048
786.9231,799.41394,776.8498,804.65204
780.07324,799.41394,780.4762,799.41394
785.7143,803.0403,783.2967,792.96704
792.96704,808.2784,794.17584,812.3077
794.17584,801.02563,792.96704,825.6044
793.36993,796.99634,785.31134,805.05493
786.9231,802.23444,788.93774,804.2491
778.46155,796.1905,793.7729,807.0696
777.25275,796.99634,796.99634,805.4579
788.1319,804.65204,799.81683,815.12823
787.326,803.0403,798.20514,796.99634
781.685,800.6227,798.20514,778.0586
785.31134,797.8022,796.1905,784.90845
795.78754,813.1135,802.6374,818.7546
792.1612,800.6227,802.23444,804.65204
801.8315,815.12823,799.011,817.1429
796.1905,808.68134,809.4872,796.99634
780.87915,802.6374,807.8755,774.43225
782.8938,800.2198,805.8608,792.5641
782.8938,813.1135,813.91943,801.4286
787.326,816.337,816.337,797.8022
791.75824,806.6667,813.5165,793.7729
788.5348,807.8755,811.9048,779.2674
777.25275,809.0842,815.9341,786.52014
797.8022,802.6374,818.7546,813.5165
793.36993,801.8315,811.50183,790.54944
799.41394,805.4579,807.8755,790.9524
784.5055,804.65204,821.1722,814.7253
798.60803,796.5934,807.0696,822.381
800.2198,798.20514,804.2491,813.5165
797.8022,805.05493,811.9048,808.68134
795.38464,799.81683,807.47253,802.23444
787.72894,789.7436,806.6667,799.81683
794.57874,794.17584,809.89014,809.89014
815.9341,797.3993,807.0696,829.6337
813.5165,788.5348,802.23444,823.5897
799.81683,790.14655,793.36993,801.4286
803.44324,790.54944,790.54944,800.2198
805.4579,785.31134,797.3993,806.26373
802.6374,785.7143,806.6667,821.978
796.1905,778.0586,807.8755,805.4579
799.011,773.6264,805.4579,816.7399
805.4579,778.46155,801.4286,820.3663
793.36993,782.8938,796.5934,780.4762
793.7729,784.90845,799.41394,801.4286
799.011,791.75824,807.0696,824.7985
801.02563,799.41394,806.26373,815.12823
785.31134,786.1172,802.23444,788.1319
799.81683,790.14655,799.011,799.81683
800.6227,794.17584,804.65204,800.6227
809.4872,796.5934,807.8755,815.12823
799.41394,796.1905,806.6667,807.0696
793.36993,797.3993,801.4286,795.78754
789.34064,792.5641,809.4872,798.60803
793.36993,791.75824,803.8461,806.26373
784.10254,793.7729,807.47253,790.54944
790.54944,781.28204,801.4286,803.8461
802.23444,783.2967,798.60803,799.41394
794.17584,786.9231,797.3993,797.3993
788.93774,788.5348,798.60803,786.52014
801.02563,791.3553,799.81683,801.02563
798.60803,788.93774,803.0403,817.9487
800.6227,790.9524,805.05493,789.34064
798.20514,803.8461,815.5311,778.46155
788.1319,805.8608,810.696,798.60803
792.5641,799.41394,803.8461,808.2784
799.011,801.4286,808.2784,812.71063
794.57874,797.3993,803.0403,795.38464
788.93774,800.6227,799.81683,775.64105
794.9817,805.8608,803.8461,794.17584
795.78754,803.0403,808.68134,812.71063
792.1612,804.65204,812.71063,804.65204
791.3553,811.50183,812.71063,796.5934
784.90845,806.26373,803.0403,786.1172
782.8938,807.8755,805.05493,788.93774
778.86444,809.0842,807.0696,789.34064
796.1905,808.2784,809.0842,803.44324
808.68134,814.7253,813.1135,823.9927
784.10254,803.44324,820.7692,801.8315
790.14655,803.44324,821.5751,793.36993
786.52014,811.9048,821.1722,799.81683
774.0293,810.696,830.0366,802.6374
787.72894,805.05493,824.3956,801.4286
799.41394,813.91943,816.7399,789.7436
786.1172,814.3223,825.2015,778.46155
763.1502,801.02563,830.4396,777.6557
765.56775,800.6227,827.619,789.34064
786.1172,804.2491,832.4542,798.60803
786.9231,807.0696,832.0513,784.5055
777.25275,803.44324,819.5604,783.69965
782.8938,799.81683,824.3956,818.3516
783.69965,803.44324,836.4835,821.1722
774.83514,807.0696,835.6777,791.75824
778.86444,794.17584,833.2601,785.7143
770.80585,784.90845,833.663,780.4762
789.34064,807.8755,824.7985,790.54944
789.7436,797.8022,831.2454,784.5055
772.8205,791.75824,833.2601,801.4286
792.5641,801.8315,830.0366,811.50183
776.8498,786.1172,834.4689,774.43225
781.685,787.326,827.2161,782.8938
792.96704,791.75824,823.1868,804.65204
790.9524,797.3993,828.4249,809.0842
788.93774,796.1905,831.6484,796.5934
784.5055,785.7143,827.619,794.17584
794.17584,784.90845,828.4249,794.57874
788.93774,792.5641,827.619,790.14655
786.9231,794.17584,825.2015,802.23444
783.69965,789.34064,829.6337,803.8461
803.8461,800.2198,816.7399,792.1612
797.3993,798.60803,823.9927,802.23444
794.17584,794.17584,832.4542,801.8315
794.57874,797.8022,824.3956,798.60803
792.5641,809.89014,810.293,793.7729
780.07324,793.36993,824.7985,787.72894
792.5641,812.3077,813.5165,791.75824
775.64105,804.65204,820.7692,785.7143
772.01465,794.9817,819.9634,787.326
779.2674,796.1905,819.9634,797.8022
788.93774,799.41394,819.5604,792.96704
790.54944,802.23444,818.3516,784.90845
789.7436,802.23444,814.3223,799.41394
795.38464,794.57874,807.8755,802.6374
794.57874,804.2491,812.71063,793.36993
782.49084,799.011,808.2784,778.46155
776.04395,780.87915,804.2491,771.2088
781.685,788.93774,809.0842,778.86444
779.2674,797.8022,801.02563,788.1319
782.49084,800.6227,796.99634,796.99634
779.67035,801.8315,798.20514,778.0586
786.1172,802.23444,801.8315,781.685
793.36993,803.44324,807.47253,813.5165
795.78754,807.0696,804.2491,811.9048
799.81683,803.44324,806.6667,815.12823
796.5934,803.0403,812.3077,800.2198
788.1319,803.8461,801.4286,778.0586
786.1172,791.75824,798.60803,793.36993
784.90845,789.7436,805.4579,811.9048
790.9524,795.38464,807.8755,821.5751
799.011,799.41394,805.05493,804.65204
801.02563,803.8461,803.0403,782.8938
796.5934,796.1905,806.6667,795.38464
794.9817,791.3553,809.0842,813.1135
804.65204,796.1905,802.6374,815.12823
796.1905,792.5641,794.57874,804.2491
782.8938,786.9231,791.3553,778.0586
788.93774,794.57874,799.011,788.5348
787.72894,791.3553,799.011,807.47253
786.9231,787.326,793.36993,806.26373
788.93774,783.2967,793.36993,807.47253
783.69965,779.2674,795.38464,782.49084
782.0879,781.28204,791.75824,780.4762
788.5348,778.0586,785.31134,799.81683
795.78754,781.685,785.31134,795.78754
793.7729,787.72894,788.5348,786.9231
790.9524,790.14655,792.1612,790.14655
780.87915,788.93774,793.36993,786.9231
784.5055,794.9817,799.011,807.0696
788.5348,799.81683,802.23444,821.5751
793.36993,803.8461,806.26373,827.619
798.20514,801.4286,810.293,809.4872
796.5934,804.65204,804.65204,794.9817
798.20514,811.0989,801.8315,821.5751
800.6227,806.26373,811.0989,831.2454
796.99634,802.23444,812.3077,817.5458
784.5055,798.60803,806.6667,787.72894
777.6557,802.6374,808.2784,782.49084
782.49084,808.68134,806.6667,801.8315
788.5348,807.0696,804.65204,812.3077
789.7436,809.4872,803.8461,806.26373
789.7436,808.2784,797.8022,792.96704
