eeg_1,eeg_2,eeg_3,eeg_4
775.2381,807.47253,790.14655,790.54944
765.9707,794.9817,788.5348,763.5531
775.64105,797.3993,790.14655,760.7326
788.1319,804.65204,800.2198,798.60803
782.0879,799.81683,795.38464,799.41394
771.6117,796.99634,788.93774,777.6557
778.46155,801.02563,788.93774,754.68866
786.52014,805.05493,788.93774,748.6447
788.5348,808.68134,790.9524,780.4762
786.9231,803.44324,790.54944,793.7729
788.93774,806.26373,795.38464,787.72894
781.685,809.89014,794.9817,765.9707
774.43225,799.81683,790.9524,755.89746
785.7143,797.3993,794.9817,787.72894
798.20514,809.4872,803.44324,823.5897
794.57874,807.8755,801.4286,817.9487
780.87915,796.99634,794.9817,787.326
769.59705,800.2198,797.3993,778.46155
779.67035,805.05493,799.41394,808.68134
790.14655,806.6667,799.81683,828.4249
785.31134,806.6667,797.8022,816.337
790.14655,802.6374,796.5934,790.9524
788.1319,799.81683,795.38464,774.43225
781.28204,803.44324,795.38464,790.14655
778.46155,804.2491,795.78754,804.2491
774.83514,806.26373,799.41394,806.26373
781.685,813.91943,810.293,792.5641
770.0,804.65204,807.8755,769.59705
757.1062,794.57874,799.81683,787.326
767.1795,796.5934,796.1905,801.8315
773.6264,799.011,796.99634,795.38464
772.01465,797.8022,789.7436,755.4945
768.3883,801.02563,792.96704,769.59705
770.0,805.4579,794.17584,807.0696
769.59705,806.26373,791.3553,804.2491
774.0293,810.293,788.5348,784.90845
771.6117,798.60803,795.38464,782.0879
789.34064,811.50183,791.3553,771.2088
799.011,800.2198,795.78754,777.25275
801.8315,799.81683,793.36993,807.47253
802.6374,804.65204,792.1612,813.1135
797.3993,801.4286,791.75824,792.5641
787.326,802.6374,791.3553,764.35895
786.9231,808.2784,793.7729,780.07324
786.9231,797.8022,794.17584,812.71063
786.52014,796.99634,791.75824,792.1612
789.7436,805.05493,796.1905,817.5458
781.685,805.8608,795.78754,768.7912
780.4762,808.2784,797.3993,765.16486
781.685,801.4286,797.8022,796.5934
787.72894,802.6374,800.2198,807.8755
779.67035,801.8315,800.2198,788.1319
774.0293,801.4286,805.05493,769.59705
772.8205,799.011,805.4579,764.35895
764.7619,794.57874,797.3993,789.7436
763.5531,797.8022,797.3993,806.26373
770.0,799.011,802.6374,794.9817
772.01465,795.38464,799.011,770.80585
773.22345,798.20514,793.7729,763.1502
782.0879,809.89014,799.011,801.8315
782.8938,809.0842,799.81683,817.1429
779.67035,799.41394,794.9817,799.81683
777.25275,797.3993,796.5934,777.25275
781.28204,800.6227,796.1905,759.12085
787.326,803.0403,796.5934,784.10254
779.2674,807.47253,797.8022,812.71063
780.07324,798.60803,792.96704,800.6227
791.3553,793.7729,788.5348,774.43225
799.011,798.20514,784.5055,756.7033
811.9048,801.8315,788.1319,777.25275
817.1429,802.23444,789.7436,806.6667
799.41394,804.65204,788.1319,801.02563
789.7436,807.47253,786.9231,781.685
787.326,802.23444,784.5055,759.92676
770.40295,801.8315,784.90845,773.22345
777.25275,803.8461,790.54944,807.47253
799.011,803.8461,795.38464,808.2784
810.293,805.4579,788.5348,791.75824
806.6667,802.23444,787.72894,772.4176
764.35895,796.99634,788.5348,780.07324
741.79486,801.8315,787.72894,816.337
763.95605,803.8461,786.52014,823.5897
773.22345,800.2198,788.93774,807.8755
783.69965,805.4579,794.57874,789.34064
792.1612,807.0696,790.9524,783.69965
793.36993,799.81683,786.9231,811.0989
799.41394,796.5934,789.34064,829.2308
802.23444,798.60803,794.57874,822.381
796.5934,793.7729,789.34064,790.54944
795.78754,793.7729,782.8938,776.4469
796.5934,796.99634,789.34064,814.7253
809.0842,802.23444,801.8315,836.08057
815.9341,803.8461,801.02563,822.7839
811.0989,801.8315,788.93774,798.20514
805.4579,803.44324,783.69965,786.1172
803.8461,801.8315,781.685,815.5311
806.26373,800.6227,783.2967,834.0659
790.54944,803.0403,786.52014,826.8132
785.31134,795.78754,786.9231,803.8461
793.7729,788.1319,786.52014,790.54944
794.9817,788.5348,786.9231,817.1429
796.1905,791.3553,787.72894,838.9011
790.9524,795.38464,790.14655,826.8132
783.2967,800.2198,788.93774,793.7729
786.1172,795.78754,784.90845,770.40295
782.0879,790.14655,786.9231,803.0403
