eeg_1,eeg_2,eeg_3,eeg_4
781.28204,718.4249,738.1685,749.45056
779.67035,719.2308,735.34796,726.4835
776.4469,720.0366,734.94507,712.381
768.3883,722.4542,738.1685,724.87177
792.1612,719.2308,737.76556,758.315
789.34064,700.696,729.304,738.97437
802.23444,706.337,728.0952,752.27106
789.34064,708.7546,730.10986,722.4542
792.96704,713.9927,727.28937,719.2308
783.2967,710.7692,722.4542,743.8095
790.54944,713.9927,722.4542,748.6447
789.7436,724.87177,738.97437,748.6447
773.22345,722.0513,745.0183,728.49817
780.87915,721.6484,736.55676,712.7839
786.1172,730.9158,738.97437,747.4359
776.04395,728.9011,745.82416,770.40295
788.5348,735.7509,734.1392,709.5604
781.28204,731.7216,726.8865,697.47253
776.04395,728.49817,748.6447,755.09155
780.87915,722.0513,725.6777,728.49817
778.46155,720.4396,717.619,738.97437
767.98535,716.0073,721.2454,737.3626
788.1319,721.6484,731.7216,731.31866
785.31134,724.87177,728.0952,712.381
763.95605,723.2601,726.08057,736.9597
772.4176,723.2601,734.1392,758.71796
788.93774,719.6337,733.3333,735.34796
805.4579,724.87177,741.39197,730.9158
831.6484,721.6484,743.00366,717.619
829.6337,717.619,739.3773,730.9158
833.663,720.0366,740.58606,751.4652
853.8095,725.2747,745.82416,740.989
790.9524,707.5458,735.7509,751.8681
838.0952,724.0659,740.18317,718.022
818.7546,708.7546,730.9158,699.4872
809.89014,702.3077,730.9158,719.6337
786.1172,732.1245,747.8388,750.2564
781.28204,745.82416,747.4359,728.49817
779.67035,730.9158,746.63007,718.4249
774.83514,723.663,761.13556,748.6447
740.989,716.8132,752.674,770.40295
732.1245,716.8132,750.2564,763.1502
754.68866,720.84247,753.0769,743.00366
758.315,716.4103,749.45056,722.0513
766.3736,720.0366,759.12085,738.5714
788.5348,729.304,762.74725,777.6557
769.59705,732.1245,756.30035,767.98535
741.79486,728.0952,762.74725,749.0476
746.2271,721.6484,763.1502,732.52747
